"","name","aqi","idx","lat","lon","url","dominentpol","time","tz","t","h","p","pm10","so2","no2","pm25","co","o3","w","r","wd","d","pol","uvi","mepaqi","pm1","time_estern"
"5891","P. Toros, Asturias",29,6705,43.3586209,-5.8679295,"http://aqicn.org/city/spain/asturias/p.-toros/","o3","2017-03-27 05:00:00","+01:00",3.76,86,1010,9,5.9,3.4,25,0.1,29.2,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5892","Purificación Tomás, Asturias",30,6706,-5.8493887,43.3619145,"http://aqicn.org/city/spain/asturias/purificacion-tomas/","pm25","2017-03-27 04:00:00","+01:00",3.76,86,1010,10,2.2,4.3,30,0.1,22,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5893","Lugones Instituto, Asturias",34,6707,43.4020321,-5.8047419,"http://aqicn.org/city/spain/asturias/lugones-instituto/","pm25","2017-03-27 04:00:00","+01:00",4.21,84.5,1010,10,4.6,7.8,34,0.1,15.5,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5894","Trubia, Asturias",25,6708,43.3440389,-5.9737246,"http://aqicn.org/city/spain/asturias/trubia/","pm25","2017-03-27 04:00:00","+01:00",3.76,86,1010,12,5.5,14.3,25,0.1,6.5,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5895","Elciego, País Vasco",39,6709,42.518248074241,-2.6194752119947,"http://aqicn.org/city/spain/pais-vasco/elciego/","o3","2017-03-27 01:00:00","+01:00",12.7533333333333,56.6666666666667,1011.33333333333,10,NA,2.3,NA,NA,38.6,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5896","Llodio, Laudio, País Vasco",33,6710,43.144028942242,-2.963385282126,"http://aqicn.org/city/spain/pais-vasco/laudio/llodio/","o3","2017-03-27 01:00:00","+01:00",12.7533333333333,56.6666666666667,1011.33333333333,13,2.6,5.5,NA,0.1,32.9,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5897","Valderejo, Gaubea, Valdegovía, País Vasco",37,6712,42.875167093755,-3.231732505322,"http://aqicn.org/city/spain/pais-vasco/valdegovia/gaubea/valderejo/","o3","2017-03-27 01:00:00","+01:00",12.7533333333333,56.6666666666667,1011.33333333333,9,0.6,1.9,25,0.1,37.4,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5898","Av. Gasteiz, Vitoria-Gasteiz, País Vasco",13,6713,42.854781183669,-2.6807098224581,"http://aqicn.org/city/spain/pais-vasco/vitoria-gasteiz/av.-gasteiz/","pm25","2017-03-27 01:00:00","+01:00",12.7533333333333,56.6666666666667,1011.33333333333,8,NA,7.4,13,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5899","Los Herran, Vitoria-Gasteiz, País Vasco",25,6714,42.843702956449,-2.6612305566368,"http://aqicn.org/city/spain/pais-vasco/vitoria-gasteiz/los-herran/","pm25","2017-03-27 01:00:00","+01:00",12.7533333333333,56.6666666666667,1011.33333333333,10,NA,4.6,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5900","3 De Marzo, Vitoria-Gasteiz, País Vasco",34,6715,42.856047970536,-2.6677849947145,"http://aqicn.org/city/spain/pais-vasco/vitoria-gasteiz/3-de-marzo/","pm25","2017-03-27 01:00:00","+01:00",12.7533333333333,56.6666666666667,1011.33333333333,8,1.6,3.7,34,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5901","Pagoeta, Aia, País Vasco",40,6716,-2.1548873966665,43.250605219794,"http://aqicn.org/city/spain/pais-vasco/aia/pagoeta/","o3","2017-03-27 01:00:00","+01:00",12.19,50,987.27,10,NA,0.5,9,0.1,39.8,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5902","Azpeitia, País Vasco",20,6717,43.180370053194,-2.2682104189344,"http://aqicn.org/city/spain/pais-vasco/azpeitia/","o3","2017-03-27 01:00:00","+01:00",12.19,50,987.27,10,NA,3.7,NA,NA,20.4,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5903","Beasain, País Vasco",14,6718,43.048094322407,-2.191380269703,"http://aqicn.org/city/spain/pais-vasco/beasain/","pm10","2017-03-27 01:00:00","+01:00",12.19,50,987.27,14,1.6,22.4,5,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5904","Hernani, País Vasco",4,6719,43.267431422731,-1.9777156403561,"http://aqicn.org/city/spain/pais-vasco/hernani/","pm10","2017-03-27 01:00:00","+01:00",12.19,50,987.27,4,1.1,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5905","Lezo, País Vasco",10,6720,43.321522435863,-1.9001310498115,"http://aqicn.org/city/spain/pais-vasco/lezo/","pm10","2017-03-27 01:00:00","+01:00",12.19,50,987.27,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5906","Mondragon, Mondragón, Arrasate, País Vasco",9,6721,43.064120794347,-2.4903966831445,"http://aqicn.org/city/spain/pais-vasco/arrasate/mondragon/mondragon/","pm10","2017-03-27 01:00:00","+01:00",12.19,50,987.27,9,NA,2.3,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5907","Easo, San Sebastián, Donostia, País Vasco",10,6722,43.312152807423,-1.9809008637097,"http://aqicn.org/city/spain/pais-vasco/donostia/san-sebastian/easo/","pm10","2017-03-27 01:00:00","+01:00",12.19,50,987.27,10,1.6,14.2,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5908","Puyo, San Sebastián, Donostia, País Vasco",37,6723,43.302777170621,-1.9840112864449,"http://aqicn.org/city/spain/pais-vasco/donostia/san-sebastian/puyo/","o3","2017-03-27 01:00:00","+01:00",12.19,50,987.27,4,2.1,3.2,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5909","Ategorrieta, San Sebastián, Donostia, País Vasco",38,6724,43.321991947325,-1.9606506183387,"http://aqicn.org/city/spain/pais-vasco/donostia/san-sebastian/ategorrieta/","pm25","2017-03-27 01:00:00","+01:00",12.19,50,987.27,10,NA,30.7,38,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5910","Avda. Tolosa, San Sebastián, Donostia, País Vasco",17,6725,43.309413440634,-2.0109384236745,"http://aqicn.org/city/spain/pais-vasco/donostia/san-sebastian/avda.-tolosa/","pm25","2017-03-27 01:00:00","+01:00",12.19,50,987.27,3,5.1,25.6,17,NA,15.5,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5911","Zumarraga, País Vasco",31,6726,43.085075984499,-2.3162288561829,"http://aqicn.org/city/spain/pais-vasco/zumarraga/","o3",NA,"2017-03-25 14:00:00",6,93,1012,3,1,4,9,0,31,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5912","Abanto y Ciérvana-Abanto Zierbena, País Vasco",6,6727,43.320473994335,-3.0741559961978,"http://aqicn.org/city/spain/pais-vasco/abanto-y-ciervana-abanto-zierbena/","pm10","2017-03-27 01:00:00","+01:00",12.7533333333333,56.6666666666667,1011.33333333333,6,0.6,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5913","Zelaieta Parque, Amorebieta-Etxano, País Vasco",61,6728,43.218905684905,-2.7344969803118,"http://aqicn.org/city/spain/pais-vasco/amorebieta-etxano/zelaieta-parque/","pm25","2017-03-27 01:00:00","+01:00",12.7533333333333,56.6666666666667,1011.33333333333,29,2.1,18.8,61,0.1,5.3,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5914","Castrejana, Barakaldo, País Vasco",20,6729,43.258079427362,-2.9734565908568,"http://aqicn.org/city/spain/pais-vasco/barakaldo/castrejana/","o3","2017-03-27 01:00:00","+01:00",12.7533333333333,56.6666666666667,1011.33333333333,11,NA,6.9,NA,NA,19.5,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5915","Baracaldo, Barakaldo, País Vasco",NA,6730,43.298378997955,-2.9871329998277,"http://aqicn.org/city/spain/pais-vasco/barakaldo/baracaldo/","","2016-04-26 06:00:00","+0100",14.665,64.5,1016,20,4.6,21.1,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5916","Basauri, País Vasco",11,6731,43.241131295884,-2.8837610228035,"http://aqicn.org/city/spain/pais-vasco/basauri/","pm10","2017-03-27 01:00:00","+01:00",12.7533333333333,56.6666666666667,1011.33333333333,11,1.1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5917","Mazarredo, Bilbao, País Vasco",10,6732,43.267505511797,-2.9351881103382,"http://aqicn.org/city/spain/pais-vasco/bilbao/mazarredo/","pm10","2017-03-27 01:00:00","+01:00",12.7533333333333,56.6666666666667,1011.33333333333,10,0.6,3.7,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5918","Europa, Bilbao, País Vasco",38,6733,43.254910565064,-2.9023761159311,"http://aqicn.org/city/spain/pais-vasco/bilbao/europa/","o3","2017-03-27 01:00:00","+01:00",12.7533333333333,56.6666666666667,1011.33333333333,10,1.6,7.8,17,NA,37.8,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5919","Arraiz, Bilbao, País Vasco",40,6734,43.245553729819,-2.960475856567,"http://aqicn.org/city/spain/pais-vasco/bilbao/arraiz/","o3","2017-03-27 01:00:00","+01:00",12.7533333333333,56.6666666666667,1011.33333333333,6,2.1,2.3,NA,NA,39.8,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5920","Mº Diaz Haro, Bilbao, País Vasco",NA,6735,-2.9456566641758,43.258802866392,"http://aqicn.org/city/spain/pais-vasco/bilbao/m--diaz-haro/","","2015-08-27 09:00:00","+0100",32.55,31,1008,34,2.1,NA,NA,0.1,12,3.1,0.6,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5921","Durango, País Vasco",37,6736,-2.637958000945,43.168285997691,"http://aqicn.org/city/spain/pais-vasco/durango/","o3","2017-03-27 01:00:00","+01:00",12.7533333333333,56.6666666666667,1011.33333333333,4,1.1,3.2,21,NA,36.6,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5922","Algorta, Getxo, País Vasco",38,6737,43.362055748944,-3.0227822073212,"http://aqicn.org/city/spain/pais-vasco/getxo/algorta/","pm25","2017-03-27 01:00:00","+01:00",12.7533333333333,56.6666666666667,1011.33333333333,8,1.1,44.8,38,0.1,34.2,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5923","Mundaka, País Vasco",38,6738,43.405888842943,-2.7031593675211,"http://aqicn.org/city/spain/pais-vasco/mundaka/","o3","2017-03-27 01:00:00","+01:00",12.7533333333333,56.6666666666667,1011.33333333333,2,NA,1,17,NA,38.2,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5924","Muskiz, País Vasco",31,6739,43.320713119565,-3.1127162723783,"http://aqicn.org/city/spain/pais-vasco/muskiz/","o3","2017-03-27 01:00:00","+01:00",12.7533333333333,56.6666666666667,1011.33333333333,12,1.6,6,NA,NA,30.9,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5925","San Julian, Muskiz, País Vasco",35,6740,43.332650158317,-3.1129947701781,"http://aqicn.org/city/spain/pais-vasco/muskiz/san-julian/","o3","2017-03-27 01:00:00","+01:00",12.7533333333333,56.6666666666667,1011.33333333333,10,8.2,6.4,NA,NA,35.4,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5926","Santurce, Santurtzi, País Vasco",42,6741,43.333011997426,-3.0425600003492,"http://aqicn.org/city/spain/pais-vasco/santurtzi/santurce/","pm25","2017-03-27 01:00:00","+01:00",12.7533333333333,56.6666666666667,1011.33333333333,11,2.1,4.2,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5927","Zalla, País Vasco",50,6742,43.212857241188,-3.1344612589665,"http://aqicn.org/city/spain/pais-vasco/zalla/","pm25","2017-03-26 22:00:00","+01:00",13.39,51,1012,16,2.6,10.6,50,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5928","Erandio, País Vasco",34,6743,-2.9772399863752,43.302652634589,"http://aqicn.org/city/spain/pais-vasco/erandio/","pm25","2017-03-27 01:00:00","+01:00",12.7533333333333,56.6666666666667,1011.33333333333,8,0.6,3.7,34,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5929","Sangroniz, Sondika, País Vasco",17,6744,43.298421356352,-2.9303858183302,"http://aqicn.org/city/spain/pais-vasco/sondika/sangroniz/","pm25","2017-03-27 01:00:00","+01:00",12.7533333333333,56.6666666666667,1011.33333333333,11,NA,5.1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5930","Alonsotegi, País Vasco",11,6745,43.247567997964,-2.9880240003809,"http://aqicn.org/city/spain/pais-vasco/alonsotegi/","pm10","2017-03-27 01:00:00","+01:00",12.7533333333333,56.6666666666667,1011.33333333333,11,NA,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5931","Zierbena, País Vasco",10,6746,43.353055433642,-3.080988277377,"http://aqicn.org/city/spain/pais-vasco/zierbena/","pm10","2017-03-27 01:00:00","+01:00",12.7533333333333,56.6666666666667,1011.33333333333,10,NA,2.8,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5932","Residencia Escolar-SS Gomera, Canarias",35,6747,28.099159853054,-17.120428093412,"http://aqicn.org/city/spain/canarias/residencia-escolar-ss-gomera/","o3",NA,"2017-03-22 13:00:00",21,52,1023,21,1,1,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5933","Jinamar fase 3, Canarias",32,6750,28.035130673314,-15.416300269474,"http://aqicn.org/city/spain/canarias/jinamar-fase-3/","o3",NA,"2017-03-21 16:00:00",18,68,1024,19,2,6,25,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5934","Las Galanas-SS Gomera, Canarias",39,6751,28.090042882707,-17.117978615775,"http://aqicn.org/city/spain/canarias/las-galanas-ss-gomera/","o3",NA,"2017-03-21 10:00:00",19,55,1026,28,1,10,34,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5935","El Rio, Canarias",41,6752,28.145074527817,-16.523698833868,"http://aqicn.org/city/spain/canarias/el-rio/","o3",NA,"2017-03-22 11:00:00",19,63,1024,13,1,2,25,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5936","Medano, Canarias",5,6755,28.047324107319,-16.536030555556,"http://aqicn.org/city/spain/canarias/medano/","so2",NA,"2017-03-21 16:00:00",16,81,1025,16,5,11,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5937","Playa del Ingles, Canarias",NA,6757,27.763636423723,-15.563856165254,"http://aqicn.org/city/spain/canarias/playa-del-ingles/","","2017-03-21 20:00:00","+01:00",13.97,76,1023,30,3.6,5.5,57,NA,38.2,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5938","Barranco Hondo, Canarias",40,6759,28.393424302725,-16.358116677693,"http://aqicn.org/city/spain/canarias/barranco-hondo/","o3",NA,"2017-03-22 11:00:00",18,67,1025,10,2,2,38,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5939","Caletillas, Canarias",33,6760,28.376721853839,-16.361936111111,"http://aqicn.org/city/spain/canarias/caletillas/","o3",NA,"2017-03-22 11:00:00",18,67,1025,14,16,11,13,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5940","El Charco-Pto del Rosario, Canarias",34,6762,28.506155889377,-13.848975156333,"http://aqicn.org/city/spain/canarias/el-charco-pto-del-rosario/","o3",NA,"2017-03-21 10:00:00",18,63,1024,23,1,1,34,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5941","Agüimes, Canarias",44,6763,27.897633333333,-15.444942087759,"http://aqicn.org/city/spain/canarias/aguimes/","o3",NA,"2017-03-22 09:00:00",18,55,1022,13,2,4,34,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5942","Arinaga, Canarias",46,6764,27.869287586157,-15.386822222222,"http://aqicn.org/city/spain/canarias/arinaga/","o3",NA,"2017-03-22 09:00:00",18,55,1022,10,2,1,30,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5943","Balsa de Zamora-Los Realejos, Canarias",39,6766,28.383133333333,-16.570724746835,"http://aqicn.org/city/spain/canarias/balsa-de-zamora-los-realejos/","o3",NA,"2017-03-23 08:00:00",16,48,1021,7,1,5,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5944","Piscina Municipal-Sta Cruz de TF, Canarias",27,6767,28.457929734903,-16.26359122652,"http://aqicn.org/city/spain/canarias/piscina-municipal-sta-cruz-de-tf/","o3",NA,"2017-03-22 13:00:00",17,87,1024,16,1,13,17,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5945","García Escámez-Sta Cruz de TF, Canarias",30,6768,28.456717624952,-16.272007561098,"http://aqicn.org/city/spain/canarias/garcia-escamez-sta-cruz-de-tf/","o3",NA,"2017-03-21 10:00:00",17,82,1027,10,1,10,21,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5946","Depósito La Guancha-Candelaria, Canarias",39,6770,28.380220042413,-16.368182693414,"http://aqicn.org/city/spain/canarias/deposito-la-guancha-candelaria/","o3",NA,"2017-03-21 10:00:00",17,82,1027,20,4,3,34,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5947","Casa Cuna, Canarias",26,6772,28.451030879959,-16.277692192992,"http://aqicn.org/city/spain/canarias/casa-cuna/","o3",NA,"2017-03-22 10:00:00",16,76,1024,10,1,17,25,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5948","Depósito Tristán-Sta Cruz de TF, Canarias",19,6774,28.458121672889,-16.278835001118,"http://aqicn.org/city/spain/canarias/deposito-tristan-sta-cruz-de-tf/","o3",NA,"2017-03-21 10:00:00",17,82,1027,NA,1,10,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5949","Tena Artigas-Sta Cruz de Tenerife, Canarias",41,6778,28.455563738546,-16.27677966917,"http://aqicn.org/city/spain/canarias/tena-artigas-sta-cruz-de-tenerife/","o3",NA,"2017-03-23 08:00:00",14,81,1022,20,1,4,21,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5950","Polideportivo Afonso-Arucas, Canarias",35,6779,28.11129379489,-15.52102570868,"http://aqicn.org/city/spain/canarias/polideportivo-afonso-arucas/","o3",NA,"2017-03-23 08:00:00",14,81,1022,15,2,4,17,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5951","Casa Palacio-Puerto del Rosario, Canarias",38,6780,28.498381371138,-13.860828682974,"http://aqicn.org/city/spain/canarias/casa-palacio-puerto-del-rosario/","o3",NA,"2017-03-23 08:00:00",18,55,1021,14,1,4,34,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5952","Ciudad Deportiva-Arrecife, Canarias",37,6781,28.967881387242,-13.555845600669,"http://aqicn.org/city/spain/canarias/ciudad-deportiva-arrecife/","o3",NA,"2017-03-23 08:00:00",18,55,1021,9,2,8,13,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5953","Igueste, Canarias",37,6783,28.380546122367,-16.371969444444,"http://aqicn.org/city/spain/canarias/igueste/","o3",NA,"2017-03-22 11:00:00",18,67,1025,10,2,2,9,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5954","Costa Teguise, Canarias",36,6784,28.990312220139,-13.516541384501,"http://aqicn.org/city/spain/canarias/costa-teguise/","o3",NA,"2017-03-21 17:00:00",18,68,1023,20,3,2,5,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5955","Mercado Central, Canarias",NA,6785,28.133761788107,-15.43281446523,"http://aqicn.org/city/spain/canarias/mercado-central/","","2017-03-24 10:00:00","+01:00",17.15,63,1019,21,2.1,24.3,30,NA,19.1,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5956","Tome Cano, Canarias",37,6786,28.462168899184,-16.261865909693,"http://aqicn.org/city/spain/canarias/tome-cano/","o3",NA,"2017-03-23 08:00:00",14,81,1022,11,1,90,9,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5957","Lezcano, Canarias",35,6788,28.029891431478,-15.416091513172,"http://aqicn.org/city/spain/canarias/lezcano/","o3",NA,"2017-03-21 16:00:00",18,68,1024,16,2,2,30,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5958","Parque de La Piedra, Canarias",46,6789,28.502843411381,-13.853698267319,"http://aqicn.org/city/spain/canarias/parque-de-la-piedra/","o3",NA,"2017-03-22 06:00:00",17,67,1021,21,1,2,30,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5959","Arrecife, Canarias",34,6792,28.977028445129,-13.547569270312,"http://aqicn.org/city/spain/canarias/arrecife/","o3",NA,"2017-03-21 17:00:00",18,68,1023,25,3,4,17,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5960","Las Balsas-S. Andrés y Sauces, Canarias",34,6793,28.805103596248,-17.782553513786,"http://aqicn.org/city/spain/canarias/las-balsas-s.-andres-y-sauces/","o3",NA,"2017-03-23 08:00:00",17,55,1023,10,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5961","Echedo-Valverde, Canarias",43,6794,27.831949454874,-17.921644512378,"http://aqicn.org/city/spain/canarias/echedo-valverde/","o3",NA,"2017-03-23 08:00:00",18,63,1022,22,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5962","Tefía-Puerto del Rosario, Canarias",39,6795,28.526588536548,-14.004709242181,"http://aqicn.org/city/spain/canarias/tefia-puerto-del-rosario/","o3",NA,"2017-03-23 08:00:00",18,55,1021,12,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5963","Wurmberg",NA,6796,51.7570345,10.6180779,"http://aqicn.org/city/germany/niedersachsen/wurmberg/","","2017-03-27 05:00:00","+01:00",0.43,93,1026,7,2.6,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5964","airp. Lafarge",NA,6798,52.822777777778,17.858888888889,"http://aqicn.org/city/poland/bydgoszcz/airp.-lafarge/","","2016-04-02 07:00:00","+0100",-1.7,87,1015,23,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5965","Szczecin ul. Piłsudskiego",76,6799,53.43216944,14.5539,"http://aqicn.org/city/poland/szczecinie/szczecin-ul.-pilsudskiego/","pm25","2017-03-27 03:00:00","+01:00",6.34056,62.1442,1019.97,NA,2.5,17.4,76,0.1,NA,0.658467,0.13,290.4,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5966","Szczecin ul. Andrzejewskiego",81,6800,53.380975,14.66334722,"http://aqicn.org/city/poland/szczecinie/szczecin-ul.-andrzejewskiego/","pm25","2017-03-27 03:00:00","+01:00",3.80056,79.3533,1025.28,21,0.3,17.2,81,NA,2.9,0.131435,NA,314.13,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5967","Olesno",35,6801,50.87698333,18.41687778,"http://aqicn.org/city/poland/opolski/olesno/","pm10","2017-03-27 03:00:00","+01:00",-0.49,81,1018.74,35,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5968","Dolgoprud, Moscow",13,6802,55.8948011,37.5340191,"http://aqicn.org/city/moscow/dolgoprud/","pm25","2017-03-27 03:00:00","+03:00",0,100,989,2,1,3.7,13,1.9,NA,5.8,NA,240,0,NA,NA,NA,NA,2017-03-27 00:41:11
"5969","Melitopolskaya, Moscow",13,6803,55.5368277,37.5752861,"http://aqicn.org/city/moscow/melitopolskaya/","pm25","2017-03-27 03:00:00","+03:00",0,100,989,8,NA,2.3,13,5.1,NA,4.9,NA,260,0,NA,NA,NA,NA,2017-03-27 00:41:11
"5970","Revin, Champagne Ardenne",30,6804,49.9078,4.6299111111112,"http://aqicn.org/city/france/champagne-ardenne/revin/","o3","2017-03-27 02:00:00","+01:00",7.01,60,1003.38,10,0.6,1.9,13,NA,30.1,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5971","Bétheny, Reims, Champagne Ardenne",42,6805,49.282197222222,4.0509694444444,"http://aqicn.org/city/france/champagne-ardenne/reims/betheny/","pm10","2017-03-27 02:00:00","+01:00",4.15,86,1020,42,0.6,11.5,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5972","Doumer, Reims, Champagne Ardenne",NA,6806,49.2507,4.0230805555557,"http://aqicn.org/city/france/champagne-ardenne/reims/doumer/","","2015-10-14 17:00:00","+0100",5.15,100,1015,14,0.6,15.2,53,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5973","Jean d'Aulan, Reims, Champagne Ardenne",61,6807,49.224402777777,4.0205305555555,"http://aqicn.org/city/france/champagne-ardenne/reims/jean-daulan/","pm25","2017-03-27 02:00:00","+01:00",4.15,86,1020,22,1.1,7.4,61,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5974","Châlons-en-Champagne, Champagne Ardenne",16,6808,48.9623,4.3600305555554,"http://aqicn.org/city/france/champagne-ardenne/chalons-en-champagne/","o3","2017-03-27 02:00:00","+01:00",4.15,86,1020,15,0.6,7.8,NA,NA,15.5,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5975","Rempart Perrier, Épernay, Champagne Ardenne",NA,6809,49.0461,3.9558694444442,"http://aqicn.org/city/france/champagne-ardenne/epernay/rempart-perrier/","","2015-10-14 05:00:00","+0100",3.15,86,1018,34,NA,9.4,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"5976","La Tour, Troyes, Champagne Ardenne",28,6810,48.3018,4.0771888888889,"http://aqicn.org/city/france/champagne-ardenne/troyes/la-tour/","pm10","2017-03-27 02:00:00","+01:00",4.52,93,1020,28,0.6,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
